dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,isf,0,1.00E-06,FALSE,10,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,6.065305233,11.64773107,nu_0.1,TRUE
yeast,isf,0.01,1.00E-06,FALSE,10,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,6.065305233,11.64773107,nu_0.1,TRUE
yeast,isf,0.05,1.00E-06,FALSE,10,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,6.065305233,11.64773107,nu_0.1,TRUE
yeast,isf,0.1,1.00E-06,FALSE,10,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,6.065305233,11.64773107,nu_0.1,TRUE
yeast,isf,0,1.00E-06,FALSE,10,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,5.702324152,11.28474998,nu_0.1,TRUE
yeast,isf,0.01,1.00E-06,FALSE,10,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,5.702324152,11.28474998,nu_0.1,TRUE
yeast,isf,0.05,1.00E-06,FALSE,10,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,5.702324152,11.28474998,nu_0.1,TRUE
yeast,isf,0.1,1.00E-06,FALSE,10,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.582425833,5.702324152,11.28474998,nu_0.1,TRUE
yeast,isf,0,1.00E-06,FALSE,10,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.770729542,11.50729084,nu_0.5,TRUE
yeast,isf,0.01,1.00E-06,FALSE,10,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.770729542,11.50729084,nu_0.5,TRUE
yeast,isf,0.05,1.00E-06,FALSE,10,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.770729542,11.50729084,nu_0.5,TRUE
yeast,isf,0.1,1.00E-06,FALSE,10,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.770729542,11.50729084,nu_0.5,TRUE
yeast,isf,0,1.00E-06,FALSE,10,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.702641487,11.43920279,nu_0.5,TRUE
yeast,isf,0.01,1.00E-06,FALSE,10,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.702641487,11.43920279,nu_0.5,TRUE
yeast,isf,0.05,1.00E-06,FALSE,10,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.702641487,11.43920279,nu_0.5,TRUE
yeast,isf,0.1,1.00E-06,FALSE,10,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.736561298,5.702641487,11.43920279,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.34825587,64.10686159,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.34825587,64.10686159,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.34825587,64.10686159,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.34825587,64.10686159,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.26448369,64.02308941,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.26448369,64.02308941,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.26448369,64.02308941,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.758605719,58.26448369,64.02308941,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.92862797,64.75733352,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.92862797,64.75733352,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.92862797,64.75733352,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.92862797,64.75733352,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.99453163,64.82323718,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.99453163,64.82323718,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.99453163,64.82323718,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.828705549,58.99453163,64.82323718,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.28594708,64.08325243,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.28594708,64.08325243,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.28594708,64.08325243,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.28594708,64.08325243,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.12931156,63.92661691,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.12931156,63.92661691,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.12931156,63.92661691,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.797305346,58.12931156,63.92661691,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.11749434,63.87669086,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.11749434,63.87669086,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.11749434,63.87669086,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.11749434,63.87669086,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.39939237,64.15858889,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.39939237,64.15858889,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.39939237,64.15858889,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.75919652,58.39939237,64.15858889,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,10,10,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,58.34781051,64.13597655,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,10,10,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,58.34781051,64.13597655,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,10,10,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,58.34781051,64.13597655,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,10,10,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,58.34781051,64.13597655,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,10,50,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,57.34759998,63.13576603,nu_0.1,TRUE
yeast,isf,0.01,0.0001,TRUE,10,50,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,57.34759998,63.13576603,nu_0.1,TRUE
yeast,isf,0.05,0.0001,TRUE,10,50,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,57.34759998,63.13576603,nu_0.1,TRUE
yeast,isf,0.1,0.0001,TRUE,10,50,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.788166046,57.34759998,63.13576603,nu_0.1,TRUE
yeast,isf,0,0.0001,TRUE,10,10,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.37941027,61.93135262,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,10,10,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.37941027,61.93135262,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,10,10,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.37941027,61.93135262,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,10,10,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.37941027,61.93135262,nu_0.5,TRUE
yeast,isf,0,0.0001,TRUE,10,50,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.31545997,61.86740232,nu_0.5,TRUE
yeast,isf,0.01,0.0001,TRUE,10,50,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.31545997,61.86740232,nu_0.5,TRUE
yeast,isf,0.05,0.0001,TRUE,10,50,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.31545997,61.86740232,nu_0.5,TRUE
yeast,isf,0.1,0.0001,TRUE,10,50,0,0,0,0.3383,0.9783,0.5028,0.3383,0.9783,0.5028,5.551942348,56.31545997,61.86740232,nu_0.5,TRUE
yeast,isf,0,0.0001,FALSE,10,10,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,6.12439537,11.73558426,nu_0.1,TRUE
yeast,isf,0.01,0.0001,FALSE,10,10,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,6.12439537,11.73558426,nu_0.1,TRUE
yeast,isf,0.05,0.0001,FALSE,10,10,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,6.12439537,11.73558426,nu_0.1,TRUE
yeast,isf,0.1,0.0001,FALSE,10,10,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,6.12439537,11.73558426,nu_0.1,TRUE
yeast,isf,0,0.0001,FALSE,10,50,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,5.793699741,11.40488863,nu_0.1,TRUE
yeast,isf,0.01,0.0001,FALSE,10,50,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,5.793699741,11.40488863,nu_0.1,TRUE
yeast,isf,0.05,0.0001,FALSE,10,50,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,5.793699741,11.40488863,nu_0.1,TRUE
yeast,isf,0.1,0.0001,FALSE,10,50,0,0,0,0.2913,0.428,0.3466,0.2913,0.428,0.3466,5.611188889,5.793699741,11.40488863,nu_0.1,TRUE
yeast,isf,0,0.0001,FALSE,10,10,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.815366745,11.44371724,nu_0.5,TRUE
yeast,isf,0.01,0.0001,FALSE,10,10,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.815366745,11.44371724,nu_0.5,TRUE
yeast,isf,0.05,0.0001,FALSE,10,10,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.815366745,11.44371724,nu_0.5,TRUE
yeast,isf,0.1,0.0001,FALSE,10,10,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.815366745,11.44371724,nu_0.5,TRUE
yeast,isf,0,0.0001,FALSE,10,50,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.788706541,11.41705704,nu_0.5,TRUE
yeast,isf,0.01,0.0001,FALSE,10,50,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.788706541,11.41705704,nu_0.5,TRUE
yeast,isf,0.05,0.0001,FALSE,10,50,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.788706541,11.41705704,nu_0.5,TRUE
yeast,isf,0.1,0.0001,FALSE,10,50,0,0,0,0.3388,0.9842,0.504,0.3388,0.9842,0.504,5.628350496,5.788706541,11.41705704,nu_0.5,TRUE
yeast,isf,0,0.01,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.26359987,61.86028647,nu_0.1,TRUE
yeast,isf,0.01,0.01,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.26359987,61.86028647,nu_0.1,TRUE
yeast,isf,0.05,0.01,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.26359987,61.86028647,nu_0.1,TRUE
yeast,isf,0.1,0.01,TRUE,3,10,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.26359987,61.86028647,nu_0.1,TRUE
yeast,isf,0,0.01,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.23322558,61.82991219,nu_0.1,TRUE
yeast,isf,0.01,0.01,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.23322558,61.82991219,nu_0.1,TRUE
yeast,isf,0.05,0.01,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.23322558,61.82991219,nu_0.1,TRUE
yeast,isf,0.1,0.01,TRUE,3,50,0,0,0,0.3003,0.4536,0.3614,0.3003,0.4536,0.3614,5.596686602,56.23322558,61.82991219,nu_0.1,TRUE
yeast,isf,0,0.01,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.26485395,61.90777802,nu_0.5,TRUE
yeast,isf,0.01,0.01,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.26485395,61.90777802,nu_0.5,TRUE
yeast,isf,0.05,0.01,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.26485395,61.90777802,nu_0.5,TRUE
yeast,isf,0.1,0.01,TRUE,3,10,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.26485395,61.90777802,nu_0.5,TRUE
yeast,isf,0,0.01,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.3599093,62.00283337,nu_0.5,TRUE
yeast,isf,0.01,0.01,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.3599093,62.00283337,nu_0.5,TRUE
yeast,isf,0.05,0.01,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.3599093,62.00283337,nu_0.5,TRUE
yeast,isf,0.1,0.01,TRUE,3,50,0,0,0,0.3381,0.9783,0.5025,0.3381,0.9783,0.5025,5.64292407,56.3599093,62.00283337,nu_0.5,TRUE
yeast,isf,0,0.01,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.26254678,61.77069831,nu_0.1,TRUE
yeast,isf,0.01,0.01,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.26254678,61.77069831,nu_0.1,TRUE
yeast,isf,0.05,0.01,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.26254678,61.77069831,nu_0.1,TRUE
yeast,isf,0.1,0.01,TRUE,5,10,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.26254678,61.77069831,nu_0.1,TRUE
yeast,isf,0,0.01,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.25242114,61.76057267,nu_0.1,TRUE
yeast,isf,0.01,0.01,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.25242114,61.76057267,nu_0.1,TRUE
yeast,isf,0.05,0.01,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.25242114,61.76057267,nu_0.1,TRUE
yeast,isf,0.1,0.01,TRUE,5,50,0,0,0,0.2972,0.4438,0.356,0.2972,0.4438,0.356,5.508151531,56.25242114,61.76057267,nu_0.1,TRUE
yeast,isf,0,0.01,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.27499843,61.89285517,nu_0.5,TRUE
yeast,isf,0.01,0.01,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.27499843,61.89285517,nu_0.5,TRUE
yeast,isf,0.05,0.01,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.27499843,61.89285517,nu_0.5,TRUE
yeast,isf,0.1,0.01,TRUE,5,10,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.27499843,61.89285517,nu_0.5,TRUE
yeast,isf,0,0.01,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.37605405,61.99391079,nu_0.5,TRUE
yeast,isf,0.01,0.01,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.37605405,61.99391079,nu_0.5,TRUE
yeast,isf,0.05,0.01,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.37605405,61.99391079,nu_0.5,TRUE
yeast,isf,0.1,0.01,TRUE,5,50,0,0,0,0.3386,0.9803,0.5033,0.3386,0.9803,0.5033,5.617856741,56.37605405,61.99391079,nu_0.5,TRUE
yeast,isf,0,0.01,TRUE,10,10,0,0,0,0.2943,0.4418,0.3533,0.2943,0.4418,0.3533,5.593496323,56.45341778,62.0469141,nu_0.1,TRUE
