dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
abalone,isf,0,0.0001,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.666299105,6.089168549,nu_0.1,TRUE
abalone,isf,0.01,0.0001,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.666299105,6.089168549,nu_0.1,TRUE
abalone,isf,0.05,0.0001,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.666299105,6.089168549,nu_0.1,TRUE
abalone,isf,0.1,0.0001,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.666299105,6.089168549,nu_0.1,TRUE
abalone,isf,0,0.0001,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.66199255,6.084861994,nu_0.1,TRUE
abalone,isf,0.01,0.0001,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.66199255,6.084861994,nu_0.1,TRUE
abalone,isf,0.05,0.0001,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.66199255,6.084861994,nu_0.1,TRUE
abalone,isf,0.1,0.0001,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.422869444,1.66199255,6.084861994,nu_0.1,TRUE
abalone,isf,0,0.0001,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.656545639,6.147374153,nu_0.5,TRUE
abalone,isf,0.01,0.0001,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.656545639,6.147374153,nu_0.5,TRUE
abalone,isf,0.05,0.0001,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.656545639,6.147374153,nu_0.5,TRUE
abalone,isf,0.1,0.0001,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.656545639,6.147374153,nu_0.5,TRUE
abalone,isf,0,0.0001,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.624575853,6.115404367,nu_0.5,TRUE
abalone,isf,0.01,0.0001,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.624575853,6.115404367,nu_0.5,TRUE
abalone,isf,0.05,0.0001,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.624575853,6.115404367,nu_0.5,TRUE
abalone,isf,0.1,0.0001,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.490828514,1.624575853,6.115404367,nu_0.5,TRUE
abalone,isf,0,0.0001,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.66441083,6.06288147,nu_0.1,TRUE
abalone,isf,0.01,0.0001,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.66441083,6.06288147,nu_0.1,TRUE
abalone,isf,0.05,0.0001,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.66441083,6.06288147,nu_0.1,TRUE
abalone,isf,0.1,0.0001,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.66441083,6.06288147,nu_0.1,TRUE
abalone,isf,0,0.0001,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.63966918,6.03813982,nu_0.1,TRUE
abalone,isf,0.01,0.0001,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.63966918,6.03813982,nu_0.1,TRUE
abalone,isf,0.05,0.0001,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.63966918,6.03813982,nu_0.1,TRUE
abalone,isf,0.1,0.0001,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.39847064,1.63966918,6.03813982,nu_0.1,TRUE
abalone,isf,0,0.0001,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.677244663,6.184695482,nu_0.5,TRUE
abalone,isf,0.01,0.0001,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.677244663,6.184695482,nu_0.5,TRUE
abalone,isf,0.05,0.0001,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.677244663,6.184695482,nu_0.5,TRUE
abalone,isf,0.1,0.0001,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.677244663,6.184695482,nu_0.5,TRUE
abalone,isf,0,0.0001,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.662562609,6.170013428,nu_0.5,TRUE
abalone,isf,0.01,0.0001,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.662562609,6.170013428,nu_0.5,TRUE
abalone,isf,0.05,0.0001,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.662562609,6.170013428,nu_0.5,TRUE
abalone,isf,0.1,0.0001,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.507450819,1.662562609,6.170013428,nu_0.5,TRUE
abalone,isf,0,0.0001,FALSE,10,10,0.5,0.1105,0.181,0.6198,0.2883,0.3936,0.5706,0.3633,0.4439,4.428804159,1166.552969,1170.981773,nu_0.1,TRUE
abalone,isf,0.01,0.0001,FALSE,10,10,0.5451,0.0697,0.1236,0.6198,0.2883,0.3936,0.5933,0.3407,0.4328,4.428804159,1166.552969,1170.981773,nu_0.1,TRUE
abalone,isf,0.05,0.0001,FALSE,10,10,0,0,0,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.428804159,1166.552969,1170.981773,nu_0.1,TRUE
abalone,isf,0.1,0.0001,FALSE,10,10,0,0,0,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.428804159,1166.552969,1170.981773,nu_0.1,TRUE
abalone,isf,0,0.0001,FALSE,10,50,0.5461,0.0711,0.1259,0.6198,0.2883,0.3936,0.5932,0.3426,0.4344,4.428804159,698.2805493,702.7093534,nu_0.1,TRUE
abalone,isf,0.01,0.0001,FALSE,10,50,0.5541,0.0591,0.1068,0.6198,0.2883,0.3936,0.5978,0.3321,0.4269,4.428804159,698.2805493,702.7093534,nu_0.1,TRUE
abalone,isf,0.05,0.0001,FALSE,10,50,0,0,0,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.428804159,698.2805493,702.7093534,nu_0.1,TRUE
abalone,isf,0.1,0.0001,FALSE,10,50,0,0,0,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.428804159,698.2805493,702.7093534,nu_0.1,TRUE
abalone,isf,0,0.0001,FALSE,10,10,0.5239,0.5223,0.5231,0.5041,0.9173,0.6506,0.5029,0.9664,0.6615,4.51311183,1156.194267,1160.707379,nu_0.5,TRUE
abalone,isf,0.01,0.0001,FALSE,10,10,0.5794,0.3542,0.4396,0.5041,0.9173,0.6506,0.5035,0.9596,0.6605,4.51311183,1156.194267,1160.707379,nu_0.5,TRUE
abalone,isf,0.05,0.0001,FALSE,10,10,0,0,0,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.51311183,1156.194267,1160.707379,nu_0.5,TRUE
abalone,isf,0.1,0.0001,FALSE,10,10,0,0,0,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.51311183,1156.194267,1160.707379,nu_0.5,TRUE
abalone,isf,0,0.0001,FALSE,10,50,0.5984,0.3638,0.4525,0.5041,0.9173,0.6506,0.5028,0.962,0.6604,4.51311183,698.9090466,703.4221585,nu_0.5,TRUE
abalone,isf,0.01,0.0001,FALSE,10,50,0.5907,0.3051,0.4024,0.5041,0.9173,0.6506,0.5037,0.9563,0.6598,4.51311183,698.9090466,703.4221585,nu_0.5,TRUE
abalone,isf,0.05,0.0001,FALSE,10,50,0,0,0,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.51311183,698.9090466,703.4221585,nu_0.5,TRUE
abalone,isf,0.1,0.0001,FALSE,10,50,0,0,0,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.51311183,698.9090466,703.4221585,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,3,10,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,13.31863427,17.7409637,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,3,10,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,13.31863427,17.7409637,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,3,10,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,13.31863427,17.7409637,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,3,10,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,13.31863427,17.7409637,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,3,50,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,12.808887,17.23121643,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,3,50,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,12.808887,17.23121643,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,3,50,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,12.808887,17.23121643,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,3,50,0,0,0,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.422329426,12.808887,17.23121643,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,3,10,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.23973894,17.73548055,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,3,10,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.23973894,17.73548055,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,3,10,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.23973894,17.73548055,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,3,10,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.23973894,17.73548055,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,3,50,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.28948426,17.78522587,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,3,50,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.28948426,17.78522587,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,3,50,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.28948426,17.78522587,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,3,50,0,0,0,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.495741606,13.28948426,17.78522587,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.49996448,17.95090532,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.49996448,17.95090532,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.49996448,17.95090532,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,5,10,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.49996448,17.95090532,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.35251546,17.80345631,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.35251546,17.80345631,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.35251546,17.80345631,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,5,50,0,0,0,0.602,0.2922,0.3934,0.602,0.2922,0.3934,4.450940847,13.35251546,17.80345631,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.22916293,17.65397286,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.22916293,17.65397286,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.22916293,17.65397286,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,5,10,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.22916293,17.65397286,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.42899823,17.85380816,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.42899823,17.85380816,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.42899823,17.85380816,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,5,50,0,0,0,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.424809933,13.42899823,17.85380816,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.66225934,18.10330415,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.66225934,18.10330415,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.66225934,18.10330415,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,10,10,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.66225934,18.10330415,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.08305144,17.52409625,nu_0.1,TRUE
abalone,isf,0.01,0.01,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.08305144,17.52409625,nu_0.1,TRUE
abalone,isf,0.05,0.01,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.08305144,17.52409625,nu_0.1,TRUE
abalone,isf,0.1,0.01,TRUE,10,50,0,0,0,0.6403,0.3114,0.419,0.6403,0.3114,0.419,4.441044807,13.08305144,17.52409625,nu_0.1,TRUE
abalone,isf,0,0.01,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.60232615,18.07485676,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.60232615,18.07485676,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.60232615,18.07485676,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,10,10,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.60232615,18.07485676,nu_0.5,TRUE
abalone,isf,0,0.01,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.59553313,18.06806374,nu_0.5,TRUE
abalone,isf,0.01,0.01,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.59553313,18.06806374,nu_0.5,TRUE
abalone,isf,0.05,0.01,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.59553313,18.06806374,nu_0.5,TRUE
abalone,isf,0.1,0.01,TRUE,10,50,0,0,0,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.472530603,13.59553313,18.06806374,nu_0.5,TRUE
abalone,isf,0,0.01,FALSE,10,10,0.4604,0.7684,0.5758,0.6198,0.2883,0.3936,0.4859,0.8606,0.6211,4.493625641,6192.011862,6196.505487,nu_0.1,TRUE
abalone,isf,0.01,0.01,FALSE,10,10,0.4848,0.359,0.4125,0.6198,0.2883,0.3936,0.5302,0.5358,0.533,4.493625641,6192.011862,6196.505487,nu_0.1,TRUE
abalone,isf,0.05,0.01,FALSE,10,10,0.6092,0.1903,0.29,0.6198,0.2883,0.3936,0.5969,0.4113,0.4871,4.493625641,6192.011862,6196.505487,nu_0.1,TRUE
abalone,isf,0.1,0.01,FALSE,10,10,0.6703,0.0899,0.1585,0.6198,0.2883,0.3936,0.6134,0.3431,0.4401,4.493625641,6192.011862,6196.505487,nu_0.1,TRUE
abalone,isf,0,0.01,FALSE,10,50,0.4377,0.5252,0.4775,0.6198,0.2883,0.3936,0.4867,0.6617,0.5609,4.493625641,3935.771418,3940.265044,nu_0.1,TRUE
abalone,isf,0.01,0.01,FALSE,10,50,0.5,0.3445,0.408,0.6198,0.2883,0.3936,0.5393,0.5238,0.5314,4.493625641,3935.771418,3940.265044,nu_0.1,TRUE
abalone,isf,0.05,0.01,FALSE,10,50,0.6116,0.1869,0.2863,0.6198,0.2883,0.3936,0.5983,0.4094,0.4862,4.493625641,3935.771418,3940.265044,nu_0.1,TRUE
abalone,isf,0.1,0.01,FALSE,10,50,0.6691,0.0894,0.1577,0.6198,0.2883,0.3936,0.6131,0.3426,0.4396,4.493625641,3935.771418,3940.265044,nu_0.1,TRUE
abalone,isf,0,0.01,FALSE,10,10,0.4981,0.999,0.6647,0.5031,0.927,0.6522,0.4982,1,0.6651,4.569671869,6197.858744,6202.428416,nu_0.5,TRUE
abalone,isf,0.01,0.01,FALSE,10,10,0.4912,0.962,0.6503,0.5031,0.927,0.6522,0.4983,0.9995,0.6651,4.569671869,6197.858744,6202.428416,nu_0.5,TRUE
abalone,isf,0.05,0.01,FALSE,10,10,0.4735,0.7828,0.5901,0.5031,0.927,0.6522,0.4982,0.9885,0.6625,4.569671869,6197.858744,6202.428416,nu_0.5,TRUE
abalone,isf,0.1,0.01,FALSE,10,10,0.5281,0.5786,0.5522,0.5031,0.927,0.6522,0.5012,0.9664,0.6601,4.569671869,6197.858744,6202.428416,nu_0.5,TRUE
abalone,isf,0,0.01,FALSE,10,50,0.4978,0.9928,0.6631,0.5031,0.927,0.6522,0.4982,1,0.6651,4.569671869,3960.244628,3964.8143,nu_0.5,TRUE
abalone,isf,0.01,0.01,FALSE,10,50,0.4903,0.9471,0.6461,0.5031,0.927,0.6522,0.4981,0.9986,0.6646,4.569671869,3960.244628,3964.8143,nu_0.5,TRUE
abalone,isf,0.05,0.01,FALSE,10,50,0.4809,0.7674,0.5913,0.5031,0.927,0.6522,0.4981,0.9861,0.6618,4.569671869,3960.244628,3964.8143,nu_0.5,TRUE
abalone,isf,0.1,0.01,FALSE,10,50,0.5439,0.5598,0.5517,0.5031,0.927,0.6522,0.5016,0.964,0.6599,4.569671869,3960.244628,3964.8143,nu_0.5,TRUE