dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
abalone,ocsvm,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.995524168014526,1.64129638671875,8.636820554733276,nu_0.5,False,
abalone,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.6828117370605469,3.180046558380127,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.6828117370605469,3.180046558380127,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.6828117370605469,3.180046558380127,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.6828117370605469,3.180046558380127,nu_0.1,False,
abalone,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.634235143661499,3.131469964981079,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.634235143661499,3.131469964981079,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.634235143661499,3.131469964981079,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.49723482131958,1.634235143661499,3.131469964981079,nu_0.1,False,
abalone,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6109261512756348,8.59486174583435,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6109261512756348,8.59486174583435,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6109261512756348,8.59486174583435,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6109261512756348,8.59486174583435,nu_0.5,False,
abalone,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6090667247772217,8.593002319335938,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6090667247772217,8.593002319335938,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6090667247772217,8.593002319335938,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.983935594558716,1.6090667247772217,8.593002319335938,nu_0.5,False,
abalone,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.6968450546264648,3.178286075592041,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.6968450546264648,3.178286075592041,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.6968450546264648,3.178286075592041,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.6968450546264648,3.178286075592041,nu_0.1,False,
abalone,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.680661916732788,3.1621029376983643,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.680661916732788,3.1621029376983643,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.680661916732788,3.1621029376983643,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4814410209655762,1.680661916732788,3.1621029376983643,nu_0.1,False,
abalone,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6315391063690186,8.600870847702026,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6315391063690186,8.600870847702026,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6315391063690186,8.600870847702026,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6315391063690186,8.600870847702026,nu_0.5,False,
abalone,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6375064849853516,8.60683822631836,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6375064849853516,8.60683822631836,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6375064849853516,8.60683822631836,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.969331741333008,1.6375064849853516,8.60683822631836,nu_0.5,False,
abalone,ocsvm,0,0.0001,False,10,10,0.4451,0.1384,0.2111,0.5552,0.9092,0.6894,0.5452,0.9246,0.6859,1.4883594512939453,3.8229687213897705,5.311328172683716,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,False,10,10,0.5501,0.1081,0.1807,0.5552,0.9092,0.6894,0.5487,0.9231,0.6883,1.4883594512939453,3.8229687213897705,5.311328172683716,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4883594512939453,3.8229687213897705,5.311328172683716,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4883594512939453,3.8229687213897705,5.311328172683716,nu_0.1,False,
abalone,ocsvm,0,0.0001,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4883594512939453,2.8569107055664062,4.345270156860352,nu_0.1,False,
abalone,ocsvm,0.01,0.0001,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4883594512939453,2.8569107055664062,4.345270156860352,nu_0.1,False,
abalone,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4883594512939453,2.8569107055664062,4.345270156860352,nu_0.1,False,
abalone,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4883594512939453,2.8569107055664062,4.345270156860352,nu_0.1,False,
abalone,ocsvm,0,0.0001,False,10,10,0.4931,0.4950,0.4940,0.4903,0.9510,0.6470,0.4937,0.9736,0.6551,6.9775779247283936,4.0198073387146,10.997385263442993,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,False,10,10,0.5700,0.3912,0.4639,0.4903,0.9510,0.6470,0.4938,0.9736,0.6552,6.9775779247283936,4.0198073387146,10.997385263442993,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9775779247283936,4.0198073387146,10.997385263442993,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9775779247283936,4.0198073387146,10.997385263442993,nu_0.5,False,
abalone,ocsvm,0,0.0001,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.9775779247283936,3.335014581680298,10.312592506408691,nu_0.5,False,
abalone,ocsvm,0.01,0.0001,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.9775779247283936,3.335014581680298,10.312592506408691,nu_0.5,False,
abalone,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9775779247283936,3.335014581680298,10.312592506408691,nu_0.5,False,
abalone,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9775779247283936,3.335014581680298,10.312592506408691,nu_0.5,False,
abalone,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.623984098434448,8.174228429794312,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.623984098434448,8.174228429794312,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.623984098434448,8.174228429794312,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.623984098434448,8.174228429794312,nu_0.1,False,
abalone,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.273110389709473,7.823354721069336,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.273110389709473,7.823354721069336,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.273110389709473,7.823354721069336,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5502443313598633,6.273110389709473,7.823354721069336,nu_0.1,False,
abalone,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.265202045440674,13.195562839508057,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.265202045440674,13.195562839508057,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.265202045440674,13.195562839508057,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.265202045440674,13.195562839508057,nu_0.5,False,
abalone,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.2387518882751465,13.16911268234253,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.2387518882751465,13.16911268234253,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.2387518882751465,13.16911268234253,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.930360794067383,6.2387518882751465,13.16911268234253,nu_0.5,False,
abalone,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.898301124572754,8.382731437683105,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.898301124572754,8.382731437683105,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.898301124572754,8.382731437683105,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.898301124572754,8.382731437683105,nu_0.1,False,
abalone,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.504094123840332,7.988524436950684,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.504094123840332,7.988524436950684,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.504094123840332,7.988524436950684,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4844303131103516,6.504094123840332,7.988524436950684,nu_0.1,False,
abalone,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.50190544128418,13.433778762817383,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.50190544128418,13.433778762817383,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.50190544128418,13.433778762817383,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.50190544128418,13.433778762817383,nu_0.5,False,
abalone,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.6263391971588135,13.558212518692017,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.6263391971588135,13.558212518692017,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.6263391971588135,13.558212518692017,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.931873321533203,6.6263391971588135,13.558212518692017,nu_0.5,False,
abalone,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.540405750274658,9.018623113632202,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.540405750274658,9.018623113632202,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.540405750274658,9.018623113632202,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.540405750274658,9.018623113632202,nu_0.1,False,
abalone,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.246893405914307,8.72511076927185,nu_0.1,False,
abalone,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.246893405914307,8.72511076927185,nu_0.1,False,
abalone,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.246893405914307,8.72511076927185,nu_0.1,False,
abalone,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.478217363357544,7.246893405914307,8.72511076927185,nu_0.1,False,
abalone,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.254138231277466,14.20376968383789,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.254138231277466,14.20376968383789,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.254138231277466,14.20376968383789,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.254138231277466,14.20376968383789,nu_0.5,False,
abalone,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.140782833099365,14.09041428565979,nu_0.5,False,
abalone,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.140782833099365,14.09041428565979,nu_0.5,False,
abalone,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.140782833099365,14.09041428565979,nu_0.5,False,
abalone,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.949631452560425,7.140782833099365,14.09041428565979,nu_0.5,False,
abalone,ocsvm,0,0.01,False,10,10,0.4965,0.9933,0.6621,0.5552,0.9092,0.6894,0.4982,1.0000,0.6651,1.4814305305480957,56.15184450149536,57.63327503204346,nu_0.1,False,
abalone,ocsvm,0.01,0.01,False,10,10,0.4756,0.8770,0.6168,0.5552,0.9092,0.6894,0.5026,0.9914,0.6670,1.4814305305480957,56.15184450149536,57.63327503204346,nu_0.1,False,
abalone,ocsvm,0.05,0.01,False,10,10,0.4831,0.2686,0.3453,0.5552,0.9092,0.6894,0.5422,0.9270,0.6842,1.4814305305480957,56.15184450149536,57.63327503204346,nu_0.1,False,
abalone,ocsvm,0.1,0.01,False,10,10,0.5864,0.1158,0.1934,0.5552,0.9092,0.6894,0.5509,0.9212,0.6894,1.4814305305480957,56.15184450149536,57.63327503204346,nu_0.1,False,
abalone,ocsvm,0,0.01,False,10,50,0.4885,0.9616,0.6479,0.5552,0.9092,0.6894,0.4982,1.0000,0.6651,1.4814305305480957,50.95182681083679,52.43325734138489,nu_0.1,False,
abalone,ocsvm,0.01,0.01,False,10,50,0.4734,0.8592,0.6104,0.5552,0.9092,0.6894,0.5037,0.9899,0.6676,1.4814305305480957,50.95182681083679,52.43325734138489,nu_0.1,False,
abalone,ocsvm,0.05,0.01,False,10,50,0.5009,0.2566,0.3394,0.5552,0.9092,0.6894,0.5422,0.9260,0.6839,1.4814305305480957,50.95182681083679,52.43325734138489,nu_0.1,False,
abalone,ocsvm,0.1,0.01,False,10,50,0.5965,0.1144,0.1919,0.5552,0.9092,0.6894,0.5514,0.9207,0.6897,1.4814305305480957,50.95182681083679,52.43325734138489,nu_0.1,False,
abalone,ocsvm,0,0.01,False,10,10,0.4977,0.9981,0.6642,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.924420356750488,149.66833066940308,156.59275102615356,nu_0.5,False,
abalone,ocsvm,0.01,0.01,False,10,10,0.4953,0.9885,0.6599,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.924420356750488,149.66833066940308,156.59275102615356,nu_0.5,False,
abalone,ocsvm,0.05,0.01,False,10,10,0.4743,0.8784,0.6160,0.4903,0.9510,0.6470,0.4981,0.9990,0.6647,6.924420356750488,149.66833066940308,156.59275102615356,nu_0.5,False,
abalone,ocsvm,0.1,0.01,False,10,10,0.4805,0.6997,0.5698,0.4903,0.9510,0.6470,0.4969,0.9909,0.6619,6.924420356750488,149.66833066940308,156.59275102615356,nu_0.5,False,
abalone,ocsvm,0,0.01,False,10,50,0.4955,0.9894,0.6604,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.924420356750488,146.6862599849701,153.61068034172058,nu_0.5,False,
abalone,ocsvm,0.01,0.01,False,10,50,0.4941,0.9832,0.6577,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.924420356750488,146.6862599849701,153.61068034172058,nu_0.5,False,
abalone,ocsvm,0.05,0.01,False,10,50,0.4759,0.8693,0.6151,0.4903,0.9510,0.6470,0.4981,0.9990,0.6647,6.924420356750488,146.6862599849701,153.61068034172058,nu_0.5,False,
abalone,ocsvm,0.1,0.01,False,10,50,0.4951,0.6752,0.5713,0.4903,0.9510,0.6470,0.4967,0.9875,0.6610,6.924420356750488,146.6862599849701,153.61068034172058,nu_0.5,False,
