dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,ocsvm,0,1.00E-06,TRUE,50,10,0.3191,0.7377,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,11.08447528,12.69511914,nu_0.1
yeast,ocsvm,0.01,1.00E-06,TRUE,50,10,0.3191,0.7377,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,11.08447528,12.69511914,nu_0.1
yeast,ocsvm,0.05,1.00E-06,TRUE,50,10,0.3213,0.3846,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,11.08447528,12.69511914,nu_0.1
yeast,ocsvm,0.1,1.00E-06,TRUE,50,10,0.2364,0.0256,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,11.08447528,12.69511914,nu_0.1
yeast,ocsvm,0,1.00E-06,TRUE,50,25,0.3191,0.7377,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,7.091475964,8.702119827,nu_0.1
yeast,ocsvm,0.01,1.00E-06,TRUE,50,25,0.3191,0.7377,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,7.091475964,8.702119827,nu_0.1
yeast,ocsvm,0.05,1.00E-06,TRUE,50,25,0.3213,0.3846,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,7.091475964,8.702119827,nu_0.1
yeast,ocsvm,0.1,1.00E-06,TRUE,50,25,0.2364,0.0256,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,7.091475964,8.702119827,nu_0.1
yeast,ocsvm,0,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,4.192754984,5.803398848,nu_0.1
yeast,ocsvm,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,4.192754984,5.803398848,nu_0.1
yeast,ocsvm,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,4.192754984,5.803398848,nu_0.1
yeast,ocsvm,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,1.610643864,4.192754984,5.803398848,nu_0.1
yeast,ocsvm,0,1.00E-06,TRUE,50,10,0.3287,0.8817,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.231967211,10.39773107,nu_0.2
yeast,ocsvm,0.01,1.00E-06,TRUE,50,10,0.3287,0.8817,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.231967211,10.39773107,nu_0.2
yeast,ocsvm,0.05,1.00E-06,TRUE,50,10,0.3027,0.5523,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.231967211,10.39773107,nu_0.2
yeast,ocsvm,0.1,1.00E-06,TRUE,50,10,0.2957,0.1085,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.231967211,10.39773107,nu_0.2
yeast,ocsvm,0,1.00E-06,TRUE,50,25,0.3287,0.8817,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.182243109,10.34800696,nu_0.2
yeast,ocsvm,0.01,1.00E-06,TRUE,50,25,0.3287,0.8817,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.182243109,10.34800696,nu_0.2
yeast,ocsvm,0.05,1.00E-06,TRUE,50,25,0.3027,0.5523,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.182243109,10.34800696,nu_0.2
yeast,ocsvm,0.1,1.00E-06,TRUE,50,25,0.2957,0.1085,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,7.182243109,10.34800696,nu_0.2
yeast,ocsvm,0,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,4.157807112,7.323570967,nu_0.2
yeast,ocsvm,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,4.157807112,7.323570967,nu_0.2
yeast,ocsvm,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,4.157807112,7.323570967,nu_0.2
yeast,ocsvm,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,3.165763855,4.157807112,7.323570967,nu_0.2
yeast,ocsvm,0,1.00E-06,TRUE,50,10,0.3413,0.9822,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.382630348,12.10450053,nu_0.3
yeast,ocsvm,0.01,1.00E-06,TRUE,50,10,0.3413,0.9822,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.382630348,12.10450053,nu_0.3
yeast,ocsvm,0.05,1.00E-06,TRUE,50,10,0.332,0.8126,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.382630348,12.10450053,nu_0.3
yeast,ocsvm,0.1,1.00E-06,TRUE,50,10,0.3243,0.2821,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.382630348,12.10450053,nu_0.3
yeast,ocsvm,0,1.00E-06,TRUE,50,25,0.3413,0.9822,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.41819787,12.14006805,nu_0.3
yeast,ocsvm,0.01,1.00E-06,TRUE,50,25,0.3413,0.9822,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.41819787,12.14006805,nu_0.3
yeast,ocsvm,0.05,1.00E-06,TRUE,50,25,0.332,0.8126,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.41819787,12.14006805,nu_0.3
yeast,ocsvm,0.1,1.00E-06,TRUE,50,25,0.3243,0.2821,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,7.41819787,12.14006805,nu_0.3
yeast,ocsvm,0,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,4.173418999,8.895289183,nu_0.3
yeast,ocsvm,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,4.173418999,8.895289183,nu_0.3
yeast,ocsvm,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,4.173418999,8.895289183,nu_0.3
yeast,ocsvm,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,4.721870184,4.173418999,8.895289183,nu_0.3
yeast,ocsvm,0,1.00E-06,TRUE,50,10,0.334,0.9606,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.571899891,13.73257613,nu_0.4
yeast,ocsvm,0.01,1.00E-06,TRUE,50,10,0.334,0.9606,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.571899891,13.73257613,nu_0.4
yeast,ocsvm,0.05,1.00E-06,TRUE,50,10,0.3268,0.856,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.571899891,13.73257613,nu_0.4
yeast,ocsvm,0.1,1.00E-06,TRUE,50,10,0.3242,0.3964,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.571899891,13.73257613,nu_0.4
yeast,ocsvm,0,1.00E-06,TRUE,50,25,0.334,0.9606,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.559706211,13.72038245,nu_0.4
yeast,ocsvm,0.01,1.00E-06,TRUE,50,25,0.334,0.9606,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.559706211,13.72038245,nu_0.4
yeast,ocsvm,0.05,1.00E-06,TRUE,50,25,0.3268,0.856,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.559706211,13.72038245,nu_0.4
yeast,ocsvm,0.1,1.00E-06,TRUE,50,25,0.3242,0.3964,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,7.559706211,13.72038245,nu_0.4
yeast,ocsvm,0,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,4.184951067,10.34562731,nu_0.4
yeast,ocsvm,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,4.184951067,10.34562731,nu_0.4
yeast,ocsvm,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,4.184951067,10.34562731,nu_0.4
yeast,ocsvm,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,6.160676241,4.184951067,10.34562731,nu_0.4
yeast,ocsvm,0,1.00E-06,TRUE,50,10,0.3426,1,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.58138895,15.26810312,nu_0.5
yeast,ocsvm,0.01,1.00E-06,TRUE,50,10,0.3426,1,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.58138895,15.26810312,nu_0.5
yeast,ocsvm,0.05,1.00E-06,TRUE,50,10,0.3357,0.9389,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.58138895,15.26810312,nu_0.5
yeast,ocsvm,0.1,1.00E-06,TRUE,50,10,0.3348,0.5957,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.58138895,15.26810312,nu_0.5
yeast,ocsvm,0,1.00E-06,TRUE,50,25,0.3426,1,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.579953194,15.26666737,nu_0.5
yeast,ocsvm,0.01,1.00E-06,TRUE,50,25,0.3426,1,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.579953194,15.26666737,nu_0.5
yeast,ocsvm,0.05,1.00E-06,TRUE,50,25,0.3357,0.9389,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.579953194,15.26666737,nu_0.5
yeast,ocsvm,0.1,1.00E-06,TRUE,50,25,0.3348,0.5957,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,7.579953194,15.26666737,nu_0.5
yeast,ocsvm,0,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,4.212224007,11.89893818,nu_0.5
yeast,ocsvm,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,4.212224007,11.89893818,nu_0.5
yeast,ocsvm,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,4.212224007,11.89893818,nu_0.5
yeast,ocsvm,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3416,1,0.5093,0.3416,1,0,7.686714172,4.212224007,11.89893818,nu_0.5
yeast,isf,0,1.00E-06,TRUE,50,10,0.2627,0.43,0,0.3035,0.4477,0.3618,0.2897,0.568,0,4.313750982,1809.886317,1814.200068,nu_0.1
yeast,isf,0.01,1.00E-06,TRUE,50,10,0.2598,0.3649,0,0.3035,0.4477,0.3618,0.2935,0.5325,0,4.313750982,1809.886317,1814.200068,nu_0.1
yeast,isf,0.05,1.00E-06,TRUE,50,10,0.2643,0.1183,0,0.3035,0.4477,0.3618,0.2997,0.4576,0,4.313750982,1809.886317,1814.200068,nu_0.1
yeast,isf,0.1,1.00E-06,TRUE,50,10,0.3462,0.0178,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,1809.886317,1814.200068,nu_0.1
yeast,isf,0,1.00E-06,TRUE,50,25,0.2606,0.4241,0,0.3035,0.4477,0.3618,0.288,0.5641,0,4.313750982,1861.966046,1866.279797,nu_0.1
yeast,isf,0.01,1.00E-06,TRUE,50,25,0.2612,0.3669,0,0.3035,0.4477,0.3618,0.2938,0.5325,0,4.313750982,1861.966046,1866.279797,nu_0.1
yeast,isf,0.05,1.00E-06,TRUE,50,25,0.2611,0.1164,0,0.3035,0.4477,0.3618,0.2988,0.4556,0,4.313750982,1861.966046,1866.279797,nu_0.1
yeast,isf,0.1,1.00E-06,TRUE,50,25,0.3462,0.0178,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,1861.966046,1866.279797,nu_0.1
yeast,isf,0,1.00E-06,TRUE,50,50,0,0,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,4.092612743,8.406363726,nu_0.1
yeast,isf,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,4.092612743,8.406363726,nu_0.1
yeast,isf,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,4.092612743,8.406363726,nu_0.1
yeast,isf,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3035,0.4477,0.3618,0.3035,0.4477,0,4.313750982,4.092612743,8.406363726,nu_0.1
yeast,isf,0,1.00E-06,TRUE,50,10,0.3112,0.7318,0,0.3044,0.6785,0.4203,0.3198,0.8245,0,4.207592964,1913.73813,1917.945723,nu_0.2
yeast,isf,0.01,1.00E-06,TRUE,50,10,0.2902,0.6331,0,0.3044,0.6785,0.4203,0.3074,0.7653,0,4.207592964,1913.73813,1917.945723,nu_0.2
yeast,isf,0.05,1.00E-06,TRUE,50,10,0.2441,0.2663,0,0.3044,0.6785,0.4203,0.3022,0.6903,0,4.207592964,1913.73813,1917.945723,nu_0.2
yeast,isf,0.1,1.00E-06,TRUE,50,10,0.2705,0.0651,0,0.3044,0.6785,0.4203,0.305,0.6805,0,4.207592964,1913.73813,1917.945723,nu_0.2
yeast,isf,0,1.00E-06,TRUE,50,25,0.3084,0.7239,0,0.3044,0.6785,0.4203,0.3196,0.8245,0,4.207592964,1960.006565,1964.214158,nu_0.2
yeast,isf,0.01,1.00E-06,TRUE,50,25,0.2897,0.6331,0,0.3044,0.6785,0.4203,0.308,0.7673,0,4.207592964,1960.006565,1964.214158,nu_0.2
yeast,isf,0.05,1.00E-06,TRUE,50,25,0.2441,0.2663,0,0.3044,0.6785,0.4203,0.3028,0.6923,0,4.207592964,1960.006565,1964.214158,nu_0.2
yeast,isf,0.1,1.00E-06,TRUE,50,25,0.2667,0.0631,0,0.3044,0.6785,0.4203,0.305,0.6805,0,4.207592964,1960.006565,1964.214158,nu_0.2
yeast,isf,0,1.00E-06,TRUE,50,50,0,0,0,0.3044,0.6785,0.4203,0.3044,0.6785,0,4.207592964,4.11517787,8.322770834,nu_0.2
yeast,isf,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3044,0.6785,0.4203,0.3044,0.6785,0,4.207592964,4.11517787,8.322770834,nu_0.2
yeast,isf,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3044,0.6785,0.4203,0.3044,0.6785,0,4.207592964,4.11517787,8.322770834,nu_0.2
yeast,isf,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3044,0.6785,0.4203,0.3044,0.6785,0,4.207592964,4.11517787,8.322770834,nu_0.2
yeast,isf,0,1.00E-06,TRUE,50,10,0.3297,0.9034,0,0.3156,0.8402,0.4588,0.3326,0.9467,0,4.223454952,1908.357164,1912.580619,nu_0.3
yeast,isf,0.01,1.00E-06,TRUE,50,10,0.3277,0.8442,0,0.3156,0.8402,0.4588,0.3296,0.9231,0,4.223454952,1908.357164,1912.580619,nu_0.3
yeast,isf,0.05,1.00E-06,TRUE,50,10,0.2688,0.4576,0,0.3156,0.8402,0.4588,0.3175,0.858,0,4.223454952,1908.357164,1912.580619,nu_0.3
yeast,isf,0.1,1.00E-06,TRUE,50,10,0.2372,0.1282,0,0.3156,0.8402,0.4588,0.3151,0.8402,0,4.223454952,1908.357164,1912.580619,nu_0.3
yeast,isf,0,1.00E-06,TRUE,50,25,0.3336,0.9211,0,0.3156,0.8402,0.4588,0.334,0.9546,0,4.223454952,1965.109896,1969.333351,nu_0.3
yeast,isf,0.01,1.00E-06,TRUE,50,25,0.327,0.8442,0,0.3156,0.8402,0.4588,0.3291,0.9211,0,4.223454952,1965.109896,1969.333351,nu_0.3
yeast,isf,0.05,1.00E-06,TRUE,50,25,0.2742,0.4635,0,0.3156,0.8402,0.4588,0.318,0.86,0,4.223454952,1965.109896,1969.333351,nu_0.3
yeast,isf,0.1,1.00E-06,TRUE,50,25,0.2374,0.1302,0,0.3156,0.8402,0.4588,0.3151,0.8402,0,4.223454952,1965.109896,1969.333351,nu_0.3
yeast,isf,0,1.00E-06,TRUE,50,50,0,0,0,0.3156,0.8402,0.4588,0.3156,0.8402,0,4.223454952,4.120904922,8.344359875,nu_0.3
yeast,isf,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3156,0.8402,0.4588,0.3156,0.8402,0,4.223454952,4.120904922,8.344359875,nu_0.3
yeast,isf,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3156,0.8402,0.4588,0.3156,0.8402,0,4.223454952,4.120904922,8.344359875,nu_0.3
yeast,isf,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3156,0.8402,0.4588,0.3156,0.8402,0,4.223454952,4.120904922,8.344359875,nu_0.3
yeast,isf,0,1.00E-06,TRUE,50,10,0.3377,0.9704,0,0.3319,0.9408,0.4907,0.3406,0.9921,0,4.253956795,1910.755724,1915.009681,nu_0.4
yeast,isf,0.01,1.00E-06,TRUE,50,10,0.3333,0.9369,0,0.3319,0.9408,0.4907,0.3379,0.9803,0,4.253956795,1910.755724,1915.009681,nu_0.4
yeast,isf,0.05,1.00E-06,TRUE,50,10,0.3048,0.6746,0,0.3319,0.9408,0.4907,0.3333,0.9507,0,4.253956795,1910.755724,1915.009681,nu_0.4
yeast,isf,0.1,1.00E-06,TRUE,50,10,0.2599,0.2465,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,1910.755724,1915.009681,nu_0.4
yeast,isf,0,1.00E-06,TRUE,50,25,0.3388,0.9744,0,0.3319,0.9408,0.4907,0.3406,0.9921,0,4.253956795,1909.413693,1913.66765,nu_0.4
yeast,isf,0.01,1.00E-06,TRUE,50,25,0.334,0.9428,0,0.3319,0.9408,0.4907,0.3374,0.9783,0,4.253956795,1909.413693,1913.66765,nu_0.4
yeast,isf,0.05,1.00E-06,TRUE,50,25,0.3043,0.6765,0,0.3319,0.9408,0.4907,0.3329,0.9487,0,4.253956795,1909.413693,1913.66765,nu_0.4
yeast,isf,0.1,1.00E-06,TRUE,50,25,0.2588,0.2465,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,1909.413693,1913.66765,nu_0.4
yeast,isf,0,1.00E-06,TRUE,50,50,0,0,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,4.130830765,8.38478756,nu_0.4
yeast,isf,0.01,1.00E-06,TRUE,50,50,0,0,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,4.130830765,8.38478756,nu_0.4
yeast,isf,0.05,1.00E-06,TRUE,50,50,0,0,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,4.130830765,8.38478756,nu_0.4
yeast,isf,0.1,1.00E-06,TRUE,50,50,0,0,0,0.3319,0.9408,0.4907,0.3319,0.9408,0,4.253956795,4.130830765,8.38478756,nu_0.4
yeast,isf,0,1.00E-06,TRUE,50,10,0.3403,0.9941,0,0.3388,0.9842,0.504,0.3412,0.998,0,4.292612076,1863.597409,1867.890021,nu_0.5
yeast,isf,0.01,1.00E-06,TRUE,50,10,0.3399,0.9822,0,0.3388,0.9842,0.504,0.341,0.9961,0,4.292612076,1863.597409,1867.890021,nu_0.5
